No,Namespace,Variable,Description,Render Section,Category,Value
1568,KS5_25,TALLPUP_1618,Number of students aged 16-18 at the end of 16-18 study (includes students who entered for advanced level 3 qualifications or below-level 3 qualifications),A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,176
1569,KS5_25,TALLPUP_ALEV_1618,Number of students at the end of 16-18 study who entered for at least one AS or A level qualification,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,176
1570,KS5_25,TALLPPE_ALEV_1618,Average point score per A level entry,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,48.16
1571,KS5_25,TALLPPEGRD_ALEV_1618,Average point score per A level entry expressed as a grade,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,A-
1572,KS5_25,TINCLUDE_B3,Number of students included in the best 3 A levels measure,A5-KS5,Private Ages 10 to 19 Mixed sex ,149
1573,KS5_25,TB3PTSE,Average point score in best 3 A level entries,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,48.46
1574,KS5_25,TB3PTSE_GRD,Average point score in best 3 A level entries expressed as a grade,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,A
1575,KS5_25,TINCLUDE_AAB_2FAC,Number of students included in AAB in 2 facilitating subjects measure,A5-KS5,Private Ages 10 to 19 Mixed sex ,149
1576,KS5_25,PTAAB_2FAC,"Percentage of A level students achieving at least three levels at grades AAB or better, at least two of which are in facilitating subjects",A5-KS5-T4-Facilitating,Private Ages 10 to 19 Mixed sex ,49.0%
1577,KS5_25,TALLPUP_ACAD_1618,Number of students at the end of 16-18 study who entered for at least one advanced (level 3) academic qualification,A5-KS5,Private Ages 10 to 19 Mixed sex ,176
1578,KS5_25,TALLPPE_ACAD_1618,Average point score per academic entry,A5-KS5,Private Ages 10 to 19 Mixed sex ,48.18
1579,KS5_25,TALLPPEGRD_ACAD_1618,Average point score per academic entry expressed as a grade,A5-KS5,Private Ages 10 to 19 Mixed sex ,A-
1580,KS5_25,TALLPUP_SCOPE_L3M,Number of students in scope for level 3 maths measure,A5-KS5,Private Ages 10 to 19 Mixed sex ,160
1581,KS5_25,L3M_PER,Percentage of students in scope for the level 3 maths measure who achieved approved a level 3 maths qualification,A5-KS5-T4-Facilitating,Private Ages 10 to 19 Mixed sex ,50.6%
1582,KS5_25,ENTRIES_ALEV,Number of A level entries included in value added measure,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,486
1583,KS5_25,VA_INS_ALEV,A level value added score,A5-KS5-T2-Progress,Private Ages 10 to 19 Mixed sex ,0.26
1584,KS5_25,UCI_INS_ALEV,A level  value added upper confidence limit,A5-KS5-T2-Progress,Private Ages 10 to 19 Mixed sex ,0.36
1585,KS5_25,LCI_INS_ALEV,A level value added lower confidence limit,A5-KS5-T2-Progress,Private Ages 10 to 19 Mixed sex ,0.17
1586,KS5_25,PROGRESS_BAND_ALEV,A level progress band,A5-KS5-T2-Progress,Private Ages 10 to 19 Mixed sex ,2
1587,KS5_25,ENTRIES_ACAD,Number of academic entries included in value added measure,A5-KS5,Private Ages 10 to 19 Mixed sex ,509
1588,KS5_25,VA_INS_ACAD,Academic value added score,A5-KS5,Private Ages 10 to 19 Mixed sex ,0.26
1589,KS5_25,UCI_INS_ACAD,Academic value added upper confidence limit,A5-KS5,Private Ages 10 to 19 Mixed sex ,0.36
1590,KS5_25,LCI_INS_ACAD,Academic value added lower confidence limit,A5-KS5,Private Ages 10 to 19 Mixed sex ,0.17
1591,KS5_25,PROGRESS_BAND_ACAD,Academic progress band,A5-KS5,Private Ages 10 to 19 Mixed sex ,2
1592,KS5_25,TALLPUP_1618_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,162
1593,KS5_25,TALLPUP_1618_23,This is a historical variable. It holds the 2023 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,157
1594,KS5_25,TALLPUP_1618_22,This is a historical variable. It holds the 2022 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,155
1595,KS5_25,TALLPUP_ALEV_1618_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,160
1596,KS5_25,TALLPUP_ALEV_1618_23,This is a historical variable. It holds the 2023 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,154
1597,KS5_25,TALLPUP_ALEV_1618_22,This is a historical variable. It holds the 2022 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,155
1598,KS5_25,TALLPPE_ALEV_1618_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,48.8
1599,KS5_25,TALLPPE_ALEV_1618_23,This is a historical variable. It holds the 2023 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,45.85
1600,KS5_25,TALLPPE_ALEV_1618_22,This is a historical variable. It holds the 2022 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,49.3
1601,KS5_25,TALLPPEGRD_ALEV_1618_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,A
1602,KS5_25,TALLPPEGRD_ALEV_1618_23,This is a historical variable. It holds the 2023 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,A-
1603,KS5_25,TALLPPEGRD_ALEV_1618_22,This is a historical variable. It holds the 2022 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,A
1604,KS5_25,TALLPUP_ACAD_1618_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5,Private Ages 10 to 19 Mixed sex ,160
1605,KS5_25,TALLPUP_ACAD_1618_23,This is a historical variable. It holds the 2023 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5,Private Ages 10 to 19 Mixed sex ,154
1606,KS5_25,TALLPUP_ACAD_1618_22,This is a historical variable. It holds the 2022 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5,Private Ages 10 to 19 Mixed sex ,155
1607,KS5_25,TALLPPE_ACAD_1618_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5,Private Ages 10 to 19 Mixed sex ,48.74
1608,KS5_25,TALLPPE_ACAD_1618_23,This is a historical variable. It holds the 2023 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5,Private Ages 10 to 19 Mixed sex ,45.85
1609,KS5_25,TALLPPE_ACAD_1618_22,This is a historical variable. It holds the 2022 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5,Private Ages 10 to 19 Mixed sex ,49.3
1610,KS5_25,TALLPPEGRD_ACAD_1618_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5,Private Ages 10 to 19 Mixed sex ,A
1611,KS5_25,TALLPPEGRD_ACAD_1618_23,This is a historical variable. It holds the 2023 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5,Private Ages 10 to 19 Mixed sex ,A-
1612,KS5_25,TALLPPEGRD_ACAD_1618_22,This is a historical variable. It holds the 2022 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5,Private Ages 10 to 19 Mixed sex ,A
1613,KS5_25,ENTRIES_ALEV_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T1-Attainment,Private Ages 10 to 19 Mixed sex ,451
1614,KS5_25,VA_INS_ALEV_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T2-Progress,Private Ages 10 to 19 Mixed sex ,0.3
1615,KS5_25,PROGRESS_BAND_ALEV_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T2-Progress,Private Ages 10 to 19 Mixed sex ,2
1616,KS5_25,UCI_INS_ALEV_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T2-Progress,Private Ages 10 to 19 Mixed sex ,0.4
1617,KS5_25,LCI_INS_ALEV_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5-T2-Progress,Private Ages 10 to 19 Mixed sex ,0.2
1618,KS5_25,ENTRIES_ACAD_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5,Private Ages 10 to 19 Mixed sex ,473
1619,KS5_25,VA_INS_ACAD_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5,Private Ages 10 to 19 Mixed sex ,0.29
1620,KS5_25,PROGRESS_BAND_ACAD_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5,Private Ages 10 to 19 Mixed sex ,2
1621,KS5_25,UCI_INS_ACAD_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5,Private Ages 10 to 19 Mixed sex ,0.39
1622,KS5_25,LCI_INS_ACAD_24,This is a historical variable. It holds the 2024 value of the corresponding variable. Please see the current variable for the variable description.,A5-KS5,Private Ages 10 to 19 Mixed sex ,0.19
1623,L,ISPRIMARY,"Does the school provide primary education? ( 0 = No, 1 = Yes)",A1-Identity,Private Ages 10 to 19 Mixed sex ,1
1624,L,ISSECONDARY,"Does the school provide secondary education? ( 0 = No, 1 = Yes)",A1-Identity,Private Ages 10 to 19 Mixed sex ,1
1625,L,ISPOST16,"Does the school provide post 16 education? (  0 = No, 1 = Yes)",A1-Identity,Private Ages 10 to 19 Mixed sex ,1
1626,L,AGELOW,Lowest age of entry,A1-Identity,Private Ages 10 to 19 Mixed sex ,10
1627,L,AGEHIGH,Highest age of entry,A1-Identity,Private Ages 10 to 19 Mixed sex ,19
1628,L,GENDER,Indicates whether it's a mixed or single sex school,A1-Identity,Private Ages 10 to 19 Mixed sex ,Mixed
1629,L,RELCHAR,Religious character,A1-Identity,Private Ages 10 to 19 Mixed sex ,Christian
1630,L,ADMPOL,Admissions Policy,A1-Identity,Private Ages 10 to 19 Mixed sex ,Selective
1631,CENSUS_25,SCHOOLTYPE,Type of school,,Private Ages 2 to 11 Mixed sex,Independent school
1632,CENSUS_25,NOR,Total number of pupils on roll,A4-Census,Private Ages 2 to 11 Mixed sex,249
1633,CENSUS_25,NORG,Number of girls on roll,A4-Census,Private Ages 2 to 11 Mixed sex,136
1634,CENSUS_25,NORB,Number of boys on roll,A4-Census,Private Ages 2 to 11 Mixed sex,113
1635,CENSUS_25,PNORG,Percentage of girls on roll,A4-Census,Private Ages 2 to 11 Mixed sex,54.62%
1636,CENSUS_25,PNORB,Percentage of boys on roll,A4-Census,Private Ages 2 to 11 Mixed sex,45.38%
1637,CENSUS_25,TSENELSE,Number of eligible pupils with an EHC plan,A4-Census,Private Ages 2 to 11 Mixed sex,12
1638,CENSUS_25,PSENELSE,Percentage of eligible pupils with an EHC plan,A4-Census,Private Ages 2 to 11 Mixed sex,4.82%
1639,CENSUS_25,TSENELK,Number of eligible pupils with SEN support,A4-Census,Private Ages 2 to 11 Mixed sex,17
1640,CENSUS_25,PSENELK,Percentage of eligible pupils with SEN support,A4-Census,Private Ages 2 to 11 Mixed sex,6.83%
1641,CENSUS_25,PNUMFSMEVER,Percentage of pupils eligible for FSM at any time during the past 6 years,A4-Census,Private Ages 2 to 11 Mixed sex,0.00%
1642,L,ISPRIMARY,"Does the school provide primary education? ( 0 = No, 1 = Yes)",A1-Identity,Private Ages 2 to 11 Mixed sex,1
1643,L,ISSECONDARY,"Does the school provide secondary education? ( 0 = No, 1 = Yes)",A1-Identity,Private Ages 2 to 11 Mixed sex,0
1644,L,ISPOST16,"Does the school provide post 16 education? (  0 = No, 1 = Yes)",A1-Identity,Private Ages 2 to 11 Mixed sex,0
1645,L,AGELOW,Lowest age of entry,A1-Identity,Private Ages 2 to 11 Mixed sex,2
1646,L,AGEHIGH,Highest age of entry,A1-Identity,Private Ages 2 to 11 Mixed sex,11
1647,L,GENDER,Indicates whether it's a mixed or single sex school,A1-Identity,Private Ages 2 to 11 Mixed sex,Mixed
1648,L,RELCHAR,Religious character,A1-Identity,Private Ages 2 to 11 Mixed sex,None
1649,L,ADMPOL,Admissions Policy,A1-Identity,Private Ages 2 to 11 Mixed sex,Non-selective
1650,CENSUS_25,SCHOOLTYPE,Type of school,,Private Ages 4 to 18 Mixed sex,Independent school
1651,CENSUS_25,NOR,Total number of pupils on roll,A4-Census,Private Ages 4 to 18 Mixed sex,1305
1652,CENSUS_25,NORG,Number of girls on roll,A4-Census,Private Ages 4 to 18 Mixed sex,109
1653,CENSUS_25,NORB,Number of boys on roll,A4-Census,Private Ages 4 to 18 Mixed sex,1196
1654,CENSUS_25,PNORG,Percentage of girls on roll,A4-Census,Private Ages 4 to 18 Mixed sex,8.35%
1655,CENSUS_25,PNORB,Percentage of boys on roll,A4-Census,Private Ages 4 to 18 Mixed sex,91.65%
1656,CENSUS_25,TSENELSE,Number of eligible pupils with an EHC plan,A4-Census,Private Ages 4 to 18 Mixed sex,1
1657,CENSUS_25,PSENELSE,Percentage of eligible pupils with an EHC plan,A4-Census,Private Ages 4 to 18 Mixed sex,0.08%
1658,CENSUS_25,TSENELK,Number of eligible pupils with SEN support,A4-Census,Private Ages 4 to 18 Mixed sex,224
1659,CENSUS_25,PSENELK,Percentage of eligible pupils with SEN support,A4-Census,Private Ages 4 to 18 Mixed sex,17.16%
1660,CENSUS_25,PNUMFSMEVER,Percentage of pupils eligible for FSM at any time during the past 6 years,A4-Census,Private Ages 4 to 18 Mixed sex,0.00%
1661,KS4_25,PCODE,School postcode,A5-KS4,Private Ages 4 to 18 Mixed sex,NW3 6XH
1662,KS4_25,CONTFLAG,Contingency flag - school results 'significantly affected'. This field is zero for all schools.,A5-KS4,Private Ages 4 to 18 Mixed sex,0
1663,KS4_25,NFTYPE,School type (see separate list of abbreviations used in the tables),A5-KS4,Private Ages 4 to 18 Mixed sex,IND
1664,KS4_25,RELDENOM,School religious character,A5-KS4,Private Ages 4 to 18 Mixed sex,None
1665,KS4_25,EGENDER,School gender of entry,A5-KS4,Private Ages 4 to 18 Mixed sex,MIXED
1666,KS4_25,FEEDER,Indicates whether school is a feeder school for sixth form centre/consortia (0=No; 1=Yes),A5-KS4,Private Ages 4 to 18 Mixed sex,0
1667,KS4_25,AGERANGE,Age range,A5-KS4,Private Ages 4 to 18 Mixed sex,4 to 18
1668,KS4_25,TOTPUPS,Number of pupils on roll (all ages),A5-KS4-T5-Cohort,Private Ages 4 to 18 Mixed sex,1305
1669,KS4_25,NUMBOYS,Total boys on roll (including part-time pupils),A5-KS4-T5-Cohort,Private Ages 4 to 18 Mixed sex,1196
1670,KS4_25,NUMGIRLS,Total girls on roll (including part-time pupils),A5-KS4-T5-Cohort,Private Ages 4 to 18 Mixed sex,109
1671,KS4_25,TPUP,Number of pupils at the end of key stage 4,A5-KS4-T5-Cohort,Private Ages 4 to 18 Mixed sex,183
1672,KS4_25,BPUP,Number of boys at the end of key stage 4,A5-KS4-T5-Cohort,Private Ages 4 to 18 Mixed sex,127
1673,KS4_25,PBPUP,% of pupils at the end of key stage 4 who are boys,A5-KS4-T5-Cohort,Private Ages 4 to 18 Mixed sex,69.4%
1674,KS4_25,GPUP,Number of girls at the end of key stage 4,A5-KS4-T5-Cohort,Private Ages 4 to 18 Mixed sex,56
1675,KS4_25,PGPUP,% of pupils at the end key stage 4 who are girls,A5-KS4-T5-Cohort,Private Ages 4 to 18 Mixed sex,30.6%
1676,KS4_25,TOTATT8,Total sum of Attainment 8 scores,A5-KS4,Private Ages 4 to 18 Mixed sex,2910.66
1677,KS4_25,ATT8SCR,Average Attainment 8 score per pupil,A5-KS4-T1-Attainment8,Private Ages 4 to 18 Mixed sex,15.9
1678,KS4_25,TOTATT8ENG,Total sum of Attainment 8 scores for English element,A5-KS4,Private Ages 4 to 18 Mixed sex,0
1679,KS4_25,ATT8SCRENG,Average Attainment 8 score per pupil for English element,A5-KS4-T1-Attainment8,Private Ages 4 to 18 Mixed sex,0
1680,KS4_25,TOTATT8MAT,Total sum of Attainment 8 scores for mathematics element,A5-KS4,Private Ages 4 to 18 Mixed sex,18
1681,KS4_25,ATT8SCRMAT,Average Attainment 8 score per pupil for mathematics element,A5-KS4-T1-Attainment8,Private Ages 4 to 18 Mixed sex,0.1
1682,KS4_25,TOTATT8EBAC,Total sum of Attainment 8 scores for EBacc element,A5-KS4,Private Ages 4 to 18 Mixed sex,1607
1683,KS4_25,ATT8SCREBAC,Average Attainment 8 score per pupil for EBacc element,A5-KS4-T1-Attainment8,Private Ages 4 to 18 Mixed sex,8.8
1684,KS4_25,TOTATT8OPEN,Total sum of Attainment 8 scores for open element,A5-KS4,Private Ages 4 to 18 Mixed sex,1285.66
1685,KS4_25,ATT8SCROPEN,Average Attainment 8 score per pupil for open element,A5-KS4-T1-Attainment8,Private Ages 4 to 18 Mixed sex,7
1686,KS4_25,TOTATT8OPENG,Total sum of Attainment 8 scores for open element - GCSE only,A5-KS4,Private Ages 4 to 18 Mixed sex,1067
1687,KS4_25,ATT8SCROPENG,Average Attainment 8 score per pupil for open element - GCSE only,A5-KS4-T1-Attainment8,Private Ages 4 to 18 Mixed sex,5.8
1688,KS4_25,TOTATT8OPENNG,Total sum of Attainment 8 scores for open element - non-GCSE only,A5-KS4,Private Ages 4 to 18 Mixed sex,218.66
1689,KS4_25,ATT8SCROPENNG,Average Attainment 8 score per pupil for open element - non-GCSE only,A5-KS4-T1-Attainment8,Private Ages 4 to 18 Mixed sex,1.2
1690,KS4_25,AVGEBACFILL,Average number of EBacc slots filled in Attainment 8 per pupil,A5-KS4-T4-EBacc,Private Ages 4 to 18 Mixed sex,1.1
1691,KS4_25,AVGOPENFILL,Average number of Open slots filled in Attainment 8 per pupil,A5-KS4-T4-EBacc,Private Ages 4 to 18 Mixed sex,1
1692,KS4_25,PTL2BASICS_94,% of pupils achieving standard 9-4 passes in both English and mathematics GCSEs,A5-KS4-T3-Grades,Private Ages 4 to 18 Mixed sex,0.0%
1693,KS4_25,PTL2BASICS_95,% of pupils achieving strong 9-5 passes in both English and mathematics GCSEs,A5-KS4-T3-Grades,Private Ages 4 to 18 Mixed sex,0.0%
1694,KS4_25,TOTEBACCAPS,Total EBacc APS score per pupil,A5-KS4,Private Ages 4 to 18 Mixed sex,124.97
1695,KS4_25,EBACCAPS,Average EBacc APS score per pupil,A5-KS4-T4-EBacc,Private Ages 4 to 18 Mixed sex,0.68
1696,KS4_25,EBACCAPS_GIRLS,Average EBacc APS score per girl,A5-KS4-T4-EBacc,Private Ages 4 to 18 Mixed sex,0
1697,KS4_25,EBACCAPS_BOYS,Average EBacc APS score per boy,A5-KS4-T4-EBacc,Private Ages 4 to 18 Mixed sex,0.98
1698,KS4_25,TEBACC_E_PTQ_EE,Number of key stage 4 pupils with entries in all English Baccalaureate subject areas,A5-KS4-T4-EBacc,Private Ages 4 to 18 Mixed sex,0
1699,KS4_25,PTEBACC_E_PTQ_EE,% of key stage 4 pupils with entries in all English Baccalaureate subject areas,A5-KS4-T4-EBacc,Private Ages 4 to 18 Mixed sex,0.0%
1700,KS4_25,PTEBACC_94,% of pupils achieving the English Baccalaureate with 9-4 passes,A5-KS4-T4-EBacc,Private Ages 4 to 18 Mixed sex,0.0%
1701,KS4_25,PTEBACC_95,% of pupils achieving the English Baccalaureate with 9-5 passes,A5-KS4-T4-EBacc,Private Ages 4 to 18 Mixed sex,0.0%
1702,KS4_25,TEBACENG_E_PTQ_EE,Number of pupils entering the English Baccalaureate English subject area,A5-KS4,Private Ages 4 to 18 Mixed sex,0
1703,KS4_25,PTEBACENG_E_PTQ_EE,% of pupils entering the English Baccalaureate English subject area,A5-KS4-T4-EBacc,Private Ages 4 to 18 Mixed sex,0.0%
1704,KS4_25,TEBACMAT_E_PTQ_EE,Number of pupils entering the English Baccalaureate Maths subject area,A5-KS4,Private Ages 4 to 18 Mixed sex,1
1705,KS4_25,PTEBACMAT_E_PTQ_EE,% of pupils entering the English Baccalaureate Maths subject area,A5-KS4-T4-EBacc,Private Ages 4 to 18 Mixed sex,0.5%
1706,KS4_25,TEBAC2SCI_E_PTQ_EE,Number of pupils entering the English Baccalaureate Science subject area,A5-KS4,Private Ages 4 to 18 Mixed sex,0
1707,KS4_25,PTEBAC2SCI_E_PTQ_EE,%  of pupils entering the English Baccalaureate Science subject area,A5-KS4-T4-EBacc,Private Ages 4 to 18 Mixed sex,0.0%
1708,KS4_25,TEBACHUM_E_PTQ_EE,Number of pupils entering the English Baccalaureate Humanities subject area,A5-KS4,Private Ages 4 to 18 Mixed sex,0
1709,KS4_25,PTEBACHUM_E_PTQ_EE,%  of pupils entering the English Baccalaureate Humanities subject area,A5-KS4-T4-EBacc,Private Ages 4 to 18 Mixed sex,0.0%
1710,KS4_25,TEBACLAN_E_PTQ_EE,Number of pupils entering the English Baccalaureate Language subject area,A5-KS4,Private Ages 4 to 18 Mixed sex,89
